GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q5TCX1	TREM2	involved_in	GO:0010887	negative regulation of cholesterol storage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99NH8|ensembl:ENSMUSP00000108863	9606	Ensembl		P
UniProtKB	Q5TCX1	TREM2	involved_in	GO:0010891	negative regulation of sequestering of triglyceride	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99NH8|ensembl:ENSMUSP00000108863	9606	Ensembl		P
UniProtKB	Q5TCX1	TREM2	involved_in	GO:0061889	negative regulation of astrocyte activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99NH8|ensembl:ENSMUSP00000108863	9606	Ensembl		P
UniProtKB	Q5TCX1	TREM2	involved_in	GO:0071333	cellular response to glucose stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZZ89|ensembl:ENSRNOP00000018351	9606	Ensembl		P
UniProtKB	Q5TCX1	TREM2	involved_in	GO:0002862	negative regulation of inflammatory response to antigenic stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99NH8|ensembl:ENSMUSP00000108863	9606	Ensembl		P
UniProtKB	Q5TCZ1	SH3PXD2A	involved_in	GO:0042554	superoxide anion generation	ECO:0000318	IBA	PMID:21873635	MGI:MGI:97283|PANTHER:PTN001038806|UniProtKB:P14598|UniProtKB:Q15080	9606	GO_Central		P
UniProtKB	Q5TCZ1	SH3PXD2A	involved_in	GO:0072593	reactive oxygen species metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O89032|ensembl:ENSMUSP00000080325	9606	Ensembl		P
UniProtKB	Q5TCZ1	SH3PXD2A	involved_in	GO:0006801	superoxide metabolic process	ECO:0000314	IDA	PMID:19755710		9606	UniProt		P
UniProtKB	Q5TCZ1	SH3PXD2A	involved_in	GO:0006801	superoxide metabolic process	ECO:0000315	IMP	PMID:20609497		9606	UniProt		P
UniProtKB	Q5TDH0	DDI2	involved_in	GO:0010498	proteasomal protein catabolic process	ECO:0000315	IMP	PMID:29290612		9606	UniProt		P
UniProtKB	Q5TEA6	SEL1L2	involved_in	GO:0036503	ERAD pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1329016|PANTHER:PTN000121233|SGD:S000004197|UniProtKB:Q9UBV2	9606	GO_Central		P
UniProtKB	Q5TF21	SOGA3	involved_in	GO:0010506	regulation of autophagy	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027881	9606	InterPro		P
UniProtKB	Q5THJ4	VPS13D	involved_in	GO:1901526	positive regulation of mitophagy	ECO:0000315	IMP	PMID:29307555		9606	UniProt		P
UniProtKB	Q5TZP7	APEX1	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43138|ensembl:ENSRNOP00000068673	9606	Ensembl		P
UniProtKB	Q5U071	Q5U071	involved_in	GO:0002437	inflammatory response to antigenic stimulus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P30681	9606	AgBase		P
UniProtKB	Q5U071	Q5U071	involved_in	GO:0002437	inflammatory response to antigenic stimulus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q3U566	9606	AgBase		P
UniProtKB	Q5U0A0	Q5U0A0	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033812	9606	InterPro		P
UniProtKB	Q5U0A0	Q5U0A0	involved_in	GO:0051603	proteolysis involved in protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001353	9606	InterPro		P
UniProtKB	Q5U0A0	Q5U0A0	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000426	9606	InterPro		P
UniProtKB	Q5U651	RASIP1	involved_in	GO:0010507	negative regulation of autophagy	ECO:0000315	IMP	PMID:22354037		9606	BHF-UCL		P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:0000723	telomere maintenance	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1098622|PANTHER:PTN001116630|PomBase:SPAC6F6.17|SGD:S000000479|UniProtKB:Q5UIP0	9606	GO_Central		P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	ECO:0000314	IDA	PMID:28241136		9606	UniProt		P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PR54|ensembl:ENSMUSP00000108313	9606	Ensembl		P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:0035019	somatic stem cell population maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PR54|ensembl:ENSMUSP00000108313	9606	Ensembl		P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:0000723	telomere maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PR54|ensembl:ENSMUSP00000108313	9606	Ensembl		P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:0043247	telomere maintenance in response to DNA damage	ECO:0000314	IDA	PMID:15583028		9606	BHF-UCL	occurs_at(GO:0000781)	P
UniProtKB	Q5UIP0	RIF1	involved_in	GO:0000723	telomere maintenance	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6PR54	9606	BHF-UCL		P
UniProtKB	Q5VTQ0	TTC39B	involved_in	GO:0090181	regulation of cholesterol metabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1917113|PANTHER:PTN001275282	9606	GO_Central		P
UniProtKB	Q5VTQ0	TTC39B	involved_in	GO:0010887	negative regulation of cholesterol storage	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1917113|PANTHER:PTN001275282	9606	GO_Central		P
UniProtKB	Q5VTQ0	TTC39B	involved_in	GO:0090181	regulation of cholesterol metabolic process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BYY4	9606	UniProt		P
UniProtKB	Q5VTQ0	TTC39B	involved_in	GO:0010887	negative regulation of cholesterol storage	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8BYY4	9606	UniProt		P
UniProtKB	Q5VTQ0	TTC39B	involved_in	GO:0090181	regulation of cholesterol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYY4|ensembl:ENSMUSP00000099887	9606	Ensembl		P
UniProtKB	Q5VTQ0	TTC39B	involved_in	GO:0010887	negative regulation of cholesterol storage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYY4|ensembl:ENSMUSP00000099887	9606	Ensembl		P
UniProtKB	Q5VTR2	RNF20	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000315	IMP	PMID:19037095		9606	UniProt		P
UniProtKB	Q5VU57	AGBL4	involved_in	GO:0098957	anterograde axonal transport of mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09LZ8|ensembl:ENSMUSP00000095533	9606	Ensembl		P
UniProtKB	Q5VU57	AGBL4	involved_in	GO:0098958	retrograde axonal transport of mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09LZ8|ensembl:ENSMUSP00000095533	9606	Ensembl		P
UniProtKB	Q5VVQ6	YOD1	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000329911|UniProtKB:Q5VVQ6	9606	GO_Central		P
UniProtKB	Q5VVQ6	YOD1	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000329911|UniProtKB:Q5VVQ6	9606	GO_Central		P
UniProtKB	Q5VVQ6	YOD1	involved_in	GO:0016236	macroautophagy	ECO:0000315	IMP	PMID:27753622		9606	UniProt		P
UniProtKB	Q5VVQ6	YOD1	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:19818707		9606	UniProt		P
UniProtKB	Q5VVQ6	YOD1	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000315	IMP	PMID:19818707		9606	UniProt		P
UniProtKB	Q5VVQ6	YOD1	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039138	9606	InterPro		P
UniProtKB	Q5VVX9	UBE2U	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004436|PANTHER:PTN000630651|PomBase:SPAC18B11.07c|SGD:S000003026|UniProtKB:P63146	9606	GO_Central		P
UniProtKB	Q5VWJ9	SNX30	involved_in	GO:0061709	reticulophagy	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002915053|PomBase:SPAC6F6.12|PomBase:SPBC1711.11	9606	GO_Central		P
UniProtKB	Q5VWJ9	SNX30	involved_in	GO:2000786	positive regulation of autophagosome assembly	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002915053|UniProtKB:Q5VWJ9|UniProtKB:Q9UNH6	9606	GO_Central		P
UniProtKB	Q5VWJ9	SNX30	involved_in	GO:2000786	positive regulation of autophagosome assembly	ECO:0000315	IMP	PMID:32513819		9606	UniProt		P
UniProtKB	Q5VWQ8	DAB2IP	involved_in	GO:1903896	positive regulation of IRE1-mediated unfolded protein response	ECO:0000304	TAS	PMID:22013210		9606	ParkinsonsUK-UCL		P
UniProtKB	Q5VWQ8	DAB2IP	involved_in	GO:0043553	negative regulation of phosphatidylinositol 3-kinase activity	ECO:0000314	IDA	PMID:19903888		9606	UniProt		P
UniProtKB	Q5VXH4	PRAMEF6	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:26138980		9606	UniProt		P
UniProtKB	Q5VYJ5	MALRD1	involved_in	GO:0070858	negative regulation of bile acid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AJX4|ensembl:ENSMUSP00000116869	9606	Ensembl		P
UniProtKB	Q5VYK3	ECPAS	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000598008|UniProtKB:Q5VYK3	9606	GO_Central		P
UniProtKB	Q5VYK3	ECPAS	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:15496406		9606	UniProt		P
UniProtKB	Q5VZ89	DENND4C	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A6H8H2	9606	UniProt		P
UniProtKB	Q5VZ89	DENND4C	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A6H8H2|ensembl:ENSMUSP00000080685	9606	Ensembl		P
UniProtKB	Q5VZM2	RRAGB	involved_in	GO:0009267	cellular response to starvation	ECO:0000318	IBA	PMID:21873635	FB:FBgn0037647|PANTHER:PTN000136006|UniProtKB:A0A1D8PI64|UniProtKB:Q5VZM2|UniProtKB:Q7L523|UniProtKB:Q9HB90|UniProtKB:Q9NQL2	9606	GO_Central		P
UniProtKB	Q5VZM2	RRAGB	involved_in	GO:0010506	regulation of autophagy	ECO:0000318	IBA	PMID:21873635	FB:FBgn0037647|PANTHER:PTN000136006|SGD:S000003395|SGD:S000004590|UniProtKB:Q7L523	9606	GO_Central		P
UniProtKB	Q5VZM2	RRAGB	involved_in	GO:1904263	positive regulation of TORC1 signaling	ECO:0000315	IMP	PMID:22424946		9606	CAFA		P
UniProtKB	Q5VZM2	RRAGB	involved_in	GO:1990253	cellular response to leucine starvation	ECO:0000315	IMP	PMID:22424946		9606	CAFA		P
UniProtKB	Q5VZM2	RRAGB	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000316	IGI	PMID:23723238	UniProtKB:Q9HB90	9606	UniProt	causally_upstream_of(GO:0032006)	P
UniProtKB	Q5W7F7	UBE3A	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017134	9606	InterPro		P
UniProtKB	Q5XJ19	HECTD1	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045322	9606	InterPro		P
UniProtKB	Q5XPI4	RNF123	involved_in	GO:0051603	proteolysis involved in protein catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001001019|UniProtKB:Q9SIZ8	9606	GO_Central		P
UniProtKB	Q5XUX0	FBXO31	involved_in	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000076076|UniProtKB:Q5XUX0	9606	GO_Central		P
UniProtKB	Q5XUX0	FBXO31	involved_in	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:19412162		9606	UniProt		P
UniProtKB	Q5XUX0	FBXO31	involved_in	GO:0031145	anaphase-promoting complex-dependent catabolic process	ECO:0000315	IMP	PMID:19412162		9606	UniProt		P
UniProtKB	Q5XUX0	FBXO31	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:19412162		9606	UniProt		P
UniProtKB	Q5XUX0	FBXO31	involved_in	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026941	9606	InterPro		P
UniProtKB	Q5XUX0	FBXO31	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026941	9606	InterPro		P
UniProtKB	Q5XXA6	ANO1	involved_in	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031287	9606	InterPro		P
UniProtKB	Q5XXA6	ANO1	involved_in	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000316	IGI	PMID:24885604	UniProtKB:P13569	9606	UniProt	occurs_in(CL:0000169)	P
UniProtKB	Q5XXA6	ANO1	involved_in	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000315	IMP	PMID:24885604		9606	UniProt	occurs_in(CL:0000169)	P
UniProtKB	Q5ZGX3	5HT1A	involved_in	GO:0046883	regulation of hormone secretion	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000610	9606	InterPro		P
UniProtKB	Q63HN8	RNF213	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002732068|UniProtKB:Q63HN8	9606	GO_Central		P
UniProtKB	Q63HN8	RNF213	involved_in	GO:0098792	xenophagy	ECO:0000314	IDA	PMID:34012115		9606	UniProt		P
UniProtKB	Q63HN8	RNF213	involved_in	GO:0019216	regulation of lipid metabolic process	ECO:0000314	IDA	PMID:30705059		9606	UniProt		P
UniProtKB	Q63HN8	RNF213	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000315	IMP	PMID:26766444		9606	UniProt		P
UniProtKB	Q641Q3	METRNL	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VE43	9606	UniProt		P
UniProtKB	Q641Q3	METRNL	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039224	9606	InterPro		P
UniProtKB	Q641Q3	METRNL	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VE43|ensembl:ENSMUSP00000038126	9606	Ensembl		P
UniProtKB	Q659D3	DKFZp434K0926	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045098	9606	InterPro		P
UniProtKB	Q66K74	MAP1S	involved_in	GO:0047497	mitochondrion transport along microtubule	ECO:0000304	TAS	PMID:12762840		9606	HGNC-UCL		P
UniProtKB	Q674R7	ATG9B	involved_in	GO:0034497	protein localization to phagophore assembly site	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000315580|SGD:S000002308	9606	GO_Central		P
UniProtKB	Q674R7	ATG9B	acts_upstream_of_or_within	GO:0000045	autophagosome assembly	ECO:0000314	IDA	PMID:15755735		9606	MGI		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0000045	autophagosome assembly	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1924290|PANTHER:PTN000459084|WB:WBGene00019427|dictyBase:DDB_G0275323	9606	GO_Central		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0016236	macroautophagy	ECO:0000314	IDA	PMID:29317426		9606	UniProt		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0016236	macroautophagy	ECO:0000314	IDA	PMID:33586810		9606	UniProt		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0000045	autophagosome assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045160	9606	InterPro		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0016236	macroautophagy	ECO:0000304	TAS	Reactome:R-HSA-1632852		9606	Reactome		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0098792	xenophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0J2|ensembl:ENSMUSP00000108815	9606	Ensembl		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0016236	macroautophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0J2|ensembl:ENSMUSP00000108815	9606	Ensembl		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0010508	positive regulation of autophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0J2|ensembl:ENSMUSP00000108815	9606	Ensembl		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0061739	protein lipidation involved in autophagosome assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0J2|ensembl:ENSMUSP00000108815	9606	Ensembl		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0034497	protein localization to phagophore assembly site	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0J2|ensembl:ENSMUSP00000108815	9606	Ensembl		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0000045	autophagosome assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C0J2|ensembl:ENSMUSP00000108815	9606	Ensembl		P
UniProtKB	Q676U5	ATG16L1	involved_in	GO:0000045	autophagosome assembly	ECO:0000303	NAS	PMID:15620219		9606	UniProt		P
UniProtKB	Q68CJ9	CREB3L3	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029806	9606	InterPro		P
UniProtKB	Q68CP9	ARID2	involved_in	GO:1905168	positive regulation of double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:28381560		9606	CACAO		P
UniProtKB	Q68CP9	ARID2	involved_in	GO:2000781	positive regulation of double-strand break repair	ECO:0005547	IC	PMID:25066234		9606	ComplexPortal		P
UniProtKB	Q68CS2	DKFZp781P1796	involved_in	GO:0019432	triglyceride biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028794	9606	InterPro		P
UniProtKB	Q68D60	DKFZp686N2325	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		P
UniProtKB	Q68DC1	DKFZp686N10185	involved_in	GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039164	9606	InterPro		P
UniProtKB	Q68DC1	DKFZp686N10185	involved_in	GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001116780	9606	UniProt		P
UniProtKB	Q68DE6	DKFZp781A0353	involved_in	GO:0000723	telomere maintenance	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015519	9606	InterPro		P
UniProtKB	Q68DK2	ZFYVE26	acts_upstream_of_or_within	GO:1905037	autophagosome organization	ECO:0000314	IDA	PMID:25365221		9606	MGI		P
UniProtKB	Q68DV7	RNF43	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1934919|PANTHER:PTN002701087|UniProtKB:Q68DV7|UniProtKB:Q9ULT6	9606	GO_Central		P
UniProtKB	Q68DV7	RNF43	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000314	IDA	PMID:22895187		9606	UniProt		P
UniProtKB	Q68DV7	RNF43	involved_in	GO:0072089	stem cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5NCP0	9606	UniProt		P
UniProtKB	Q68DV7	RNF43	involved_in	GO:0072089	stem cell proliferation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5NCP0|ensembl:ENSMUSP00000130685	9606	Ensembl		P
UniProtKB	Q68E10	DKFZp686M1669	involved_in	GO:0001678	cellular glucose homeostasis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001312	9606	InterPro		P
UniProtKB	Q68J44	DUSP29	involved_in	GO:0042593	glucose homeostasis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BK84|ensembl:ENSMUSP00000073534	9606	Ensembl		P
UniProtKB	Q695T7	SLC6A19	involved_in	GO:0007584	response to nutrient	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q2A865|ensembl:ENSRNOP00000028917	9606	Ensembl		P
UniProtKB	Q6AI39	BICRAL	involved_in	GO:1902459	positive regulation of stem cell population maintenance	ECO:0005547	IC	PMID:30510198		9606	ComplexPortal		P
UniProtKB	Q6AZE0	FBXO38	involved_in	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042354	9606	InterPro		P
UniProtKB	Q6AZW6	ATF6B	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029809	9606	InterPro		P
UniProtKB	Q6AZZ1	TRIM68	involved_in	GO:0010508	positive regulation of autophagy	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001187818|UniProtKB:P19474|UniProtKB:Q8IYM9	9606	GO_Central		P
UniProtKB	Q6B0I6	KDM4D	acts_upstream_of_or_within	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:24550317		9606	MGI		P
UniProtKB	Q6B0K9	HBM	involved_in	GO:0042744	hydrogen peroxide catabolic process	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000154218|UniProtKB:P68871|UniProtKB:P69905	9606	GO_Central		P
UniProtKB	Q6DCA8	BCLAF1	involved_in	GO:2001022	positive regulation of response to DNA damage stimulus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026668	9606	InterPro		P
UniProtKB	Q6E213	AWAT2	involved_in	GO:0006640	monoacylglycerol biosynthetic process	ECO:0000314	IDA	PMID:28420705		9606	UniProt		P
UniProtKB	Q6E213	AWAT2	involved_in	GO:0036155	acylglycerol acyl-chain remodeling	ECO:0000304	TAS	Reactome:R-HSA-1482883		9606	Reactome		P
UniProtKB	Q6FG41	FOS	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12841|ensembl:ENSRNOP00000010712	9606	Ensembl		P
UniProtKB	Q6FGG5	SCRG1	involved_in	GO:0097168	mesenchymal stem cell proliferation	ECO:0000314	IDA	PMID:16188469		9606	CACAO		P
UniProtKB	Q6FGL7	FABP1	involved_in	GO:0032000	positive regulation of fatty acid beta-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02692|ensembl:ENSRNOP00000008841	9606	Ensembl		P
UniProtKB	Q6FGW4	IL10	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18893|ensembl:ENSMUSP00000016673	9606	Ensembl		P
UniProtKB	Q6FGW4	IL10	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P29456|ensembl:ENSRNOP00000006246	9606	Ensembl		P
UniProtKB	Q6FGW4	IL10	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P29456|ensembl:ENSRNOP00000006246	9606	Ensembl		P
UniProtKB	Q6FGW4	IL10	involved_in	GO:0002439	chronic inflammatory response to antigenic stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18893|ensembl:ENSMUSP00000016673	9606	Ensembl		P
UniProtKB	Q6FGW4	IL10	involved_in	GO:0002875	negative regulation of chronic inflammatory response to antigenic stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P18893|ensembl:ENSMUSP00000016673	9606	Ensembl		P
UniProtKB	Q6FGX5	TIMP1	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30120|ensembl:ENSRNOP00000013745	9606	Ensembl		P
UniProtKB	Q6FGX5	TIMP1	involved_in	GO:0002248	connective tissue replacement involved in inflammatory response wound healing	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12032|ensembl:ENSMUSP00000110999	9606	Ensembl		P
UniProtKB	Q6FH10	DCN	involved_in	GO:0010508	positive regulation of autophagy	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028549	9606	InterPro		P
UniProtKB	Q6FH11	HMOX1	involved_in	GO:0016236	macroautophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14901|ensembl:ENSMUSP00000005548	9606	Ensembl		P
UniProtKB	Q6FH11	HMOX1	involved_in	GO:0016239	positive regulation of macroautophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14901|ensembl:ENSMUSP00000005548	9606	Ensembl		P
UniProtKB	Q6FH11	HMOX1	involved_in	GO:0016242	negative regulation of macroautophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P14901|ensembl:ENSMUSP00000005548	9606	Ensembl		P
UniProtKB	Q6FH11	HMOX1	involved_in	GO:0031670	cellular response to nutrient	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06762|ensembl:ENSRNOP00000019192	9606	Ensembl		P
UniProtKB	Q6FH11	HMOX1	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06762|ensembl:ENSRNOP00000019192	9606	Ensembl		P
UniProtKB	Q6FH41	THRA	involved_in	GO:0050994	regulation of lipid catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P63058|ensembl:ENSMUSP00000068281	9606	Ensembl		P
UniProtKB	Q6FH53	EDN1	involved_in	GO:0046888	negative regulation of hormone secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22388|ensembl:ENSRNOP00000019361	9606	Ensembl		P
UniProtKB	Q6FH53	EDN1	involved_in	GO:0010259	multicellular organism aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22388|ensembl:ENSRNOP00000019361	9606	Ensembl		P
UniProtKB	Q6FH53	EDN1	involved_in	GO:0010259	multicellular organism aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	9606	Ensembl		P
